59, 0
102, 0
244, 0
445, 0
486, 0
626, 0
830, 0
1012, 0
1117, 0
1216, 0
1397, 0
1503, 0
1601, 0
1782, 0
1986, 0
2373, 0
3213, 0
3480, 0
3715, 0
4101, 0
4291, 0
4487, 0
4754, 0
4871, 0
4915, 0
5255, 0
5641, 0
6027, 0
6392, 0
6777, 0
6922, 0
7759, 0
8145, 0
8389, 0
8529, 0
8774, 0
8868, 0
8913, 0
8990, 0
